,SMILES,hit_inh,hit_kill
5142,C\C(CO)=C/CNc1ncnc2nc[nH]c12,0,0
5143,CC[C@@]12C=CCN3CC[C@@]4([C@H]13)[C@@H](N(C)c1cc(OC)c(cc41)[C@]1(C[C@@H]3C[C@H](C[N@@](C3)CCc3c1[nH]c1ccccc31)C(C)(F)F)C(=O)OC)[C@](O)([C@@H]2OC(C)=O)C(=O)OC |c:3|,0,0
5144,Fc1ccc(cc1)C(CCCN1CCC(CC1)n1c2ccccc2[nH]c1=O)c1ccc(F)cc1,0,0
5145,"OC[C@H](O)[C@H]1OC(=O)C(=O)[C@@H]1O |a:2,4,&1:10|",0,0
5146,CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@@H](C)O)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O,0,0
5147,CCCOc1ccc2[nH]cc(C3=CCNCC3)c2n1 |t:11|,0,0
5148,CN(C)c1nc(nc(n1)N(C)C)N(C)C,0,0
5149,COc1ccc(NS(=O)(=O)c2ccc(I)cc2)cc1N1CCN(C)CC1,0,0
5150,COc1ccc(COc2ccc(CC#N)cc2)cc1,0,0
5151,Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc23)cc1,0,0
5152,O=c1ccc2c(OCCCCOc3ccccc3)c3ccoc3cc2o1,0,0
5153,O=C(Nc1ccc(cc1)S(=O)(=O)Nc1nccs1)C(c1ccccc1)c1ccccc1,0,0
5154,NC(=O)CNCCC(c1ccccc1)c1ccccc1,0,0
5155,COc1ccc(cc1O)-c1cc(=O)c2c(O)cc(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc2o1,0,0
5156,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,0,0
5157,"CC(=O)C[C@@H](c1ccc(cc1)[N+]([O-])=O)c1c(O)c2ccccc2oc1=O |&1:4,r|",0,0
5158,CC(=O)Nc1ccc(cc1)C(=O)Nc1cc(ccc1N)-c1cccs1,0,0
5159,OCCN(CCc1c[nH]c2ccccc12)Cc1ccc(\C=C\C(=O)NO)cc1,0,0
5160,"Cc1nc2[C@@H](O)CCCn2c(=O)c1CCN1CCC(CC1)c1noc2cc(F)ccc12 |&1:4,r|",0,0
5161,CCP(CC)(CC)=[Au]S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,1,0
5162,OC[C@H]1O[C@@H](Oc2ccc(CO)cc2)[C@H](O)[C@@H](O)[C@@H]1O,0,0
5163,CC(C)(O)CNc1nc(Nc2ccnc(c2)C(F)(F)F)nc(n1)-c1cccc(n1)C(F)(F)F,0,0
5164,OCCNCCCOc1cccc(Cl)c1Cl,0,0
5165,CC(C)Oc1ccc(cc1F)-c1nn([C@@H](C)c2oc3ccc(F)cc3c(=O)c2-c2cccc(F)c2)c2ncnc(N)c12,0,0
5166,CC(=O)N(O)[C@H]1[C@H](O)C(C)(C)Oc2ccc(cc12)C#N,0,0
5167,Cc1ccc(cc1)S(N)(=O)=O,0,0
5168,"CCOC(=O)c1c(C)[nH]c2ccc3O[C@H]4N(CCc5cc(OC)ccc45)Cc3c12 |&1:14,r|",0,0
5169,O=[As]O[As]=O,0,0
5170,COC[C@H](C)Oc1cc(O[C@@H](C)Cc2ccccc2)cc(c1)C(=O)Nc1ccc(cn1)C(O)=O,0,0
5171,"ClC(Cl)(Cl)SN1C(=O)[C@H]2CC=CC[C@@H]2C1=O |r,c:10|",0,0
5172,CN([C@H](Cc1ccc(cc1)-c1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O)C(=O)c1cc(C)cc(C)c1,0,0
5173,Cc1ncc(Cl)cc1NCc1ccc(s1)C(=O)N[C@@H](CC1CCCC1)C(=O)NC1CC1,0,0
5174,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1,0,0
5175,FC(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,0,0
5176,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,0,0
5177,CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,0,0
5178,FC(F)(F)COc1ccc(OCC(F)(F)F)c(c1)C(=O)NCC1CCCCN1,0,0
5179,CC(C)Oc1ccc2c(c1)occ(-c1ccccc1)c2=O,0,0
5180,COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCOCC2)c2ccccc12,0,0
5181,Cc1ccc(Oc2ccccc2-c2csc(NC3=NCCCN3)n2)c(C)c1 |t:18|,0,0
5182,"CCOC(=O)C1=C(COCCN)NC(C)=C([C@@H]1c1ccccc1Cl)C(=O)OC |c:5,14|",0,0
5183,O=C1Nc2ccc(cc2C1c1ccc(CN2CCOCC2)cn1)C#N,0,0
5184,Fc1ccc2[nH]c(cc2c1)C(=O)NCCN1CCC(CC1)n1c2ccccc2[nH]c1=O,0,0
5185,COc1cc(ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12)C(=O)NS(=O)(=O)c1ccccc1C,0,0
5186,COc1ccc(cc1)-c1cc(=O)c2c(OC)c(OC)c(OC)c(OC)c2o1,0,0
5187,CN1CCN(CC1)c1ccc(Nc2nc(Oc3cccc(NC(=O)C=C)c3)c3cc[nH]c3n2)cc1F,0,0
5188,OC(=O)CN1CCN(CC(O)=O)CCN(CC(O)=O)CCN(CC(O)=O)CC1,0,0
5189,COc1cc(C[C@H]2NCCc3cc(O)c(O)cc23)cc(OC)c1OC |&1:6|,0,0
5190,NCCCN([C@H](CC#C)c1nc2cc(Cl)ccc2c(=O)n1Nc1ccccc1)C(=O)c1cccc(Cl)c1F,0,0
5191,Nc1ccc(cn1)-c1cccc(n1)C(=O)Nc1cnc2nc(oc2c1)N1CCOCC1,0,0
5192,"CO[C@@H]1\C=C\C=C(C)\Cc2cc(OC)c(Cl)c(c2)N(C)C(=O)C[C@H](OC(=O)C(C)C)[C@]2(C)O[C@H]2[C@H](C)[C@@H]2C[C@@]1(O)NC(=O)O2 |c:5,t:3|",0,0
5193,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,0,0
5194,CCc1cnc(nc1)N1CCC(CC1)c1nc(COc2ccc(cc2)-n2cnnn2)cs1,0,0
5195,COc1ncc2cc(C(=O)Nc3cc(ccc3Cl)C(=O)NCc3cccc(Cl)c3)c(=O)[nH]c2n1,0,0
5196,COc1ccc(cc1O)[C@@H]1CC(=O)c2c(O)cc(O)cc2O1,0,0
5197,CCCC[C@@H](CC)COC(=O)\C=C\c1ccc(OC)cc1 |&1:4|,0,0
5198,COC1CCN(CC1)C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,0,0
5199,Fc1ccc(cc1)C(=O)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,0,0
5200,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(C)c(OC(=O)CCC(O)=O)c(C)c(C)c2O1,0,0
5201,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,0,0
5202,[O-][N+](=O)c1ccc(cc1)C(=O)Nc1cc(nn1-c1ccccc1)-c1ccccc1,0,0
5203,Brc1ccc2[nH]c-3c(CC(=O)Nc4ccccc-34)c2c1,0,0
5204,COc1ccc2[nH]c(cc2c1)C(=O)c1ccccc1,0,0
5205,COc1ccsc1CNCC[C@]1(CCOC2(CCCC2)C1)c1ccccn1,0,0
5206,"CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC |c:46,t:2|",0,0
5207,CC(C)C[C@@H](N)C1(CCC1)c1ccc(Cl)cc1 |&1:4|,0,0
5208,Clc1cc2NC(=O)[C@H]3CNCCN3c2cc1Cl |&1:7|,0,0
5209,C[C@@H](CCCC(C)(C)O)Nc1nc(Nc2cc(C)n[nH]2)cc(C)c1C#N |&1:1|,0,0
5210,COc1ccc(cc1OC)-c1cc(=O)c2c(O)c(OC)c(O)cc2o1,0,0
5211,c1ccc2c(c1)sc1ccccc21,0,0
5212,OC(=O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,0,0
5213,CC1(C)[C@H]2CC[C@]1(C)[C@@H](O)[C@H]2O,0,0
5214,Cc1o[nH]c(=O)c1C[C@H](N)C(O)=O,0,0
5215,C1CCN2C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]2C1,0,0
5216,[H][C@@]1(O)[C@@]2([H])CC[C@]3([H])[C@@]1(C(=O)C2=C)[C@]1(O)OC[C@]32[C@@H](O)CCC(C)(C)[C@@]2([H])[C@@H]1O,0,0
5217,CC(C)C[C@H](NC(C)=O)C(O)=O,0,0
5218,COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c1ccccc1,0,0
5219,CN(C)C(=N)N=C(N)N,0,0
5220,CS(=O)(=O)c1ccc(cc1)-c1cnc(NCc2ccco2)n2cnnc12,0,0
5221,COC(=O)N1CC[C@@H]2[C@H]1CCC[C@@]2(O)C#Cc1cccc(C)c1,0,0
5222,Oc1c(CN2CCCC2)cc(COCc2ccccc2)c2cccnc12,0,0
5223,CC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(N)=O)C(N)=O,0,0
5224,CCCCC(F)(F)C(=O)CC[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O,0,0
5225,"C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C2C(=O)c2c(O)cccc12 |a:1,2,3,5,6,18,&1:12,&2:22,c:22,t:11|",1,0
5226,Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1-c1ccc(F)cc1,0,0
5227,"O[C@H]1[C@@H](COP(O)(O)=O)O[C@@H]([C@@H]1O)n1cnc2c1[nH]cnc2=O |&1:1,&2:2,&3:10,&4:11,r|",0,0
5228,Cn1cc(C(=O)C(=O)N[C@H]2C[N@@]3CC[C@H]2CC3)c2ccccc12,0,0
5229,"CCCN[C@@H](C)C(=O)Nc1ccccc1C |&1:4,r|",0,0
5230,Cc1cc(C2CCCCC2)n(O)c(=O)c1,0,0
5231,OC(=O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1,0,0
5232,C[N+](C)(C)[C@@H](Cc1c[nH]c(=S)[nH]1)C(O)=O,0,0
5233,Cc1nc[nH]c1CN1CCc2c(C1=O)c1ccccc1n2C,0,0
5234,"COc1ccc(C[C@H]2c3cc(OC)c(OC)cc3CC[N@@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@@H]2Cc2ccc(OC)c(OC)c2)cc1OC |&1:7,&2:20,&3:37,&4:51|",0,0
5235,COCc1c(CN2CCOCC2)n2ncnc(N)c2c1-c1ccc(NC(=O)Nc2cc(ccc2F)C(F)(F)F)c(F)c1,0,0
5236,CN(C)C(=O)n1cc(C(=O)c2ccc(Cn3c(C)nc4cnccc34)c(F)c2)c2c(cccc12)C#C,0,0
5237,COc1cc(ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1)N1CCC(CC1)N(C)C,0,0
5238,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)ccc1OC,0,0
5239,SC(=S)OC1CC2CC1C1CCCC21,0,0
5240,"C[C@@H](N1[C@H]2CC[C@@H]1C[C@@H](C2)C(O)=O)c1ccc2ccc(O[C@H]3CC[C@H](CC3)C(F)(F)F)c(c2c1)C(F)(F)F |a:1,21,24,&1:3,&2:6,&3:8,wU:8.11,21.22,24.29,wD:1.0,3.2,6.6,(6.23,2.09,;5.61,1.02,;4.07,1.02,;3.25,-.38,;2.26,.16,;2.26,1.96,;3.29,2.4,;1.65,2.4,;.83,1.02,;1.62,-.38,;-.71,1.02,;-1.33,2.09,;-1.33,-.04,;6.38,-.31,;5.62,-1.65,;6.4,-2.98,;7.94,-2.98,;8.71,-4.31,;10.25,-4.31,;11.01,-2.97,;12.56,-2.97,;13.33,-4.31,;14.87,-4.31,;15.64,-5.64,;14.86,-6.98,;13.32,-6.97,;12.56,-5.64,;15.63,-8.31,;16.86,-8.31,;15.02,-9.38,;16.25,-9.38,;10.24,-1.64,;8.71,-1.65,;7.94,-.32,;11.01,-.31,;12.24,-.3,;10.39,.76,;11.62,.76,)|",0,0
5241,C[C@@H](C[N+](C)(C)C)OC(C)=O |&1:1|,0,0
5242,CNC(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@@H](Cc1ccc2ccccc2c1)N(C)C(=O)\C=C\CC(C)(C)N,0,0
5243,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(c(COCC)c1)-c1ccccc1S(=O)(=O)Nc1noc(C)c1C |t:4|,0,0
5244,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,1,0
5245,Nc1ncnc2n(nc(COc3cccc(Cl)c3)c12)C1CCOCC1,0,0
5246,Cc1ncccc1OC[C@@H]1CCCN1,0,0
5247,CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C,0,0
5248,CN(C)CCOC(c1ccccc1)c1ccccc1,0,0
5249,CCCCc1ccc(nc1)C(N)=O,0,0
5250,"OC1=c2ccccc2=C(NC2CCCCC2)\C1=C/c1ccccc1 |c:1,t:8|",0,0
5251,CN1CCN(CC1)c1ccc(\C=C(/C#N)c2ccccc2Br)cc1,0,0
5252,CN1CC[C@H]2Nc3ccc(C)cc3[C@H]2C1,0,0
5253,C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O,0,0
5254,OC(=O)CCCCOc1cccc(O)c1C=O,0,0
5255,Oc1ccc2[C@H]3c4cc(O)c(O)cc4C[C@@]3(O)COc2c1O,0,0
5256,NC(=O)c1noc(n1)[C@H](CCCC1CCCCC1)CC(=O)NO,0,0
5257,"CC(C)NC[C@@H](O)COc1cccc2[nH]c3ccccc3c12 |&1:5,r|",0,0
5258,"CC(C)c1c(CN(C)[C@@H](C)Cc2ccccc2)n(C)n(-c2ccccc2)c1=O |&1:8,r|",0,0
5259,CC(C)Oc1ccc2c(c1)oc1ccc(cc1c2=O)C(O)=O,0,0
5260,"C[C@@H](Nc1ncnc2nc[nH]c12)c1cc2ccc(F)cc2nc1-c1ccccn1 |&1:1,r|",0,0
5261,COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1,0,0
5262,OC(=O)c1cc(Oc2ccc(cc2)[N+]([O-])=O)cc(Oc2ccc(cc2)[N+]([O-])=O)c1,0,0
5263,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,0,0
5264,"CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O |t:9,12|",0,0
5265,COc1ccc(cc1)N(C)c1nc(C)nc2ccccc12,0,0
5266,O=c1[nH]cc(C#C)c(=O)[nH]1,0,0
5267,Nc1nc(cs1)C(=C\CC(O)=O)\C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(O)=O |c:20|,0,0
5268,CCOc1ccc(cc1OCC)-c1nc(cs1)-c1cccc(n1)C(O)=O,0,0
5269,FC(F)(F)c1ccc(nc1)N1CC[C@H](C1)NC(=O)Nc1ccccc1Br,0,0
5270,OC(=O)\C=C/c1cnc[nH]1,0,0
5271,OC(=O)C[C@H]1CC[C@@H](CC1)c1ccc(cc1)-c1ccc(Nc2ccc(nc2)C(F)(F)F)cn1 |r|,0,0
5272,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,0,0
5273,"CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC=C4c4cccnc4)[C@@H]3CC=C2C1 |c:16,29|",0,0
5274,NC(=O)c1cccc(c1)-c1cccc(OC(=O)NC2CCCCC2)c1,0,0
5275,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N,0,0
5276,Nc1n[n+]([O-])c2ccccc2[n+]1[O-],1,0
5277,C[C@@H](O)[C@@H]1[C@H]2SC([C@H]3CCCO3)=C(N2C1=O)C(=O)OCc1oc(=O)oc1C |c:12|,1,0
5278,C[C@H](N[C@@H](CCc1ccccc1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O,0,0
5279,O[C@H]1CC[C@@H](CC1)Nc1ncc2nc(Nc3c(F)cc(F)cc3F)n([C@H]3CCOC3)c2n1,0,0
5280,OCc1ccccc1,0,0
5281,"COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CN2CCC1CC2 |&1:13,THB:12:13:16.17:19.20|",0,0
5282,OP(O)(=O)C(Sc1ccc(Cl)cc1)P(O)(O)=O,0,0
5283,CS(=O)(=O)CS(=O)(=O)OCCCl,0,0
5284,COc1cc2CC(=O)N([C@@H](c3ccc(Cl)cc3)c2cc1OC(C)C)c1ccc(cc1)N(C)C[C@H]1CC[C@@H](CC1)N1CCN(C)C(=O)C1,0,0
5285,Cn1c2nc(NC3CCOCC3)ncc2cc(Oc2ccc(F)cc2F)c1=O,0,0
5286,OC[C@@H]1[C@@H](O)[C@H](O)[C@H](O)[C@H]2NC(=O)C(=O)N12,0,0
5287,Clc1ccc(cc1)C(=O)Nc1c(nc2ccccn12)-c1cccs1,0,0
5288,COC(=O)\C=C\C(=O)OCCN1C(=O)CCC1=O,0,0
5289,Oc1cc2CCN[C@@H](Cc3cccc4ccccc34)c2cc1O |&1:7|,0,0
5290,CN[C@@H]1Cc2cccc3[nH]c(=O)n(C1)c23,0,0
5291,FC(F)(F)COCC(F)(F)F,0,0
5292,"CC(C)n1c2ccccc2n(C(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3C)c1=O |&1:14,16,19|",0,0
5293,CC(C)c1ccc(C)c2c(cc(C)c2c1)S(O)(=O)=O,0,0
5294,C1CN=C(N1)c1cc2ccccc2o1 |c:2|,0,0
5295,OCc1cc(O)c2C(=O)c3c(O)cccc3C(=O)c2c1,0,0
5296,CC1(C)Oc2ccc(cc2[C@H]([C@@H]1O)N1CCCC1=O)C#N.CC1(C)Oc2ccc(cc2[C@@H]([C@H]1O)N1CCCC1=O)C#N,0,0
5297,CCCc1ccc(cc1)C(O)=O,0,0
5298,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ccnc2cc1OCC1(N)CC1,0,0
5299,Nc1cc2[nH]cnc2c(O)n1,0,0
5300,COc1ccccc1OC(=O)c1ccccc1OC(C)=O,0,0
5301,"CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C2=O)c2c(O)c(\C=N\N4CCN(CC4)C4CCCC4)c(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)c(O)c2c(O)c3C |c:38,t:3,40|",0,0
5302,[H][C@@]12CC(=C)[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H] |c:26|,0,0
5303,NC[C@@](O)(c1ccc(Cl)cc1)c1ccc(cc1)-c1cn[nH]c1,0,0
5304,C=CCN=C=S,0,0
5305,CC(=NNc1nnc2c(n1)[nH]c1c(C)cccc21)c1ccccn1,0,0
5306,Cc1c(F)cccc1NC(=O)Nc1ccc(Cl)c(c1O)S(=O)(=O)[C@H]1CCCNC1,0,0
5307,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cccnc1=O,0,0
5308,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O |t:37|,0,0
5309,FC(F)(F)c1ccc(cc1)-c1nc(=O)c2CSCCc2[nH]1,0,0
5310,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1 |c:15|,0,0
5311,CC(C)c1c(C)n(C)n(-c2ccccc2)c1=O,0,0
5312,C[C@]12CC[C@H]3[C@@H](CCc4cc(OC(=O)N(CCCl)CCCl)ccc34)[C@@H]1CC[C@@H]2OP(O)(O)=O,0,0
5313,Cc1nn(C)c2NCCN=C(c12)c1cccc(Cl)c1 |c:9|,0,0
5314,CN(C)CCOc1ccc(cc1)-c1nc(c([nH]1)-c1ccc2\C(CCc2c1)=N\O)-c1ccncc1,0,0
5315,[O-][N+](=O)c1cc(Cl)ccc1S(=O)(=O)c1ccccc1,0,0
5316,CCCCCCCC\C=C/CCCCCCCC(=O)NCc1ccc(O)c(OC)c1,0,0
5317,OC[C@H]1O[C@@H](Oc2cc3ccc(=O)oc3cc2O)[C@H](O)[C@@H](O)[C@@H]1O,0,0
5318,Oc1ccc(Cl)cc1C(=O)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F,0,0
5319,"[H][C@@]12Cc3c(cc(CNCC(C)(C)C)c(O)c3C(=O)[C@H]1C(=O)[C@]1(O)C(=O)[C@@H](C(N)=O)C(=O)[C@@H](N(C)C)[C@]1([H])C2)N(C)C |&1:26,&2:19|",1,0
5320,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,0,0
5321,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC,0,0
5322,Clc1cnccn1,0,0
5323,CCCCCCCCCCCCCCCCCCCCCC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,0,0
5324,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,0,0
5325,COc1ccc2cccc(N3CCN(CCNC(=O)c4ccc(F)cc4)CC3)c2c1,0,0
5326,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(O)=O |c:10|,0,0
5327,C[C@@H](N)Cc1ccc(O)cc1 |&1:1|,0,0
5328,CC(C)(CO)c1cc2cc(NC(=O)C3(CC3)c3ccc4OC(F)(F)Oc4c3)c(F)cc2n1C[C@@H](O)CO,0,0
5329,NC(=O)c1cc[n+](CC2=C(N3[C@H](SC2)[C@H](NC(=O)Cc2cccs2)C3=O)C(O)=O)cc1 |t:8|,0,0
5330,C\C(N(Cc1cnc(C)nc1N)C=O)=C(/CCOP(O)(O)=O)SC(=O)c1ccccc1,0,0
5331,COc1cc(OCc2cccc(c2C)-c2ccccc2)cc(OC)c1CN1CCCC[C@H]1C(O)=O,0,0
5332,Cc1ncc(CO)c(CN)c1O,0,0
5333,C1[C@@H]2CNC[C@]12c1ccc2ccccc2c1,0,0
5334,Cc1ncc(OC[C@]2(C[C@H]2C(=O)Nc2ccc(F)cn2)c2cccc(F)c2)c(C)n1,0,0
5335,"C[C@@H](Cn1ccc(n1)-c1ccc(C#N)c(Cl)c1)NC(=O)c1cc(n[nH]1)[C@@H](C)O |a:1,&1:25|",0,0
5336,CNC(=O)Nc1ccc2c(CC[C@@]22OC(=O)N(CC(=O)N(Cc3ccc(F)cc3)[C@@H](C)C(F)(F)F)C2=O)c1,0,0
5337,N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12,0,0
5338,O[C@@H](CCCN1CCN(CC1)c1ncc(F)cn1)c1ccc(F)cc1 |&1:1|,0,0
5339,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,0,0
5340,"CCOC(=O)[C@@H](C#N)[C@H]1C(C(=O)OCC)=C(N)Oc2ccc(Br)cc12 |&1:5,8,r,t:14|",0,0
5341,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C |c:18|,0,0
5342,Oc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,0,0
5343,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,0,0
5344,CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1,0,0
5345,CC(C)[C@@H](CN1CC[C@](C)([C@@H](C)C1)c1cccc(O)c1)NC(=O)[C@H]1Cc2ccc(O)cc2CN1,0,0
5346,CCOC(=O)[C@@H](N)Cc1ccc(cc1)-c1cc(O[C@H](c2ccc(Cl)cc2-n2ccc(C)n2)C(F)(F)F)nc(N)n1,0,0
5347,CCNC(=O)c1[nH]nc(c1-c1ccc(OC)cc1)-c1cc(Cl)c(O)cc1O,0,0
5348,OC(=O)CCCN1CCC[C@H]1COc1ccc(Oc2ccc(Cl)cc2)cc1,0,0
5349,COc1[nH]c2ccc(F)cc2c1C(=O)OCC1CCN(CCNS(C)(=O)=O)CC1,0,0
5350,Oc1ccc2C[C@@H]3[C@@H]4CCCC[C@]4(CCN3CC=C)c2c1,0,0
5351,C[C@H]1N(CCc2c1nnn2-c1ncc(F)cn1)C(=O)c1cccc(c1Cl)C(F)(F)F,0,0
5352,CN1C2=N[C@@H]3CCC[C@@H]3N2c2nn(Cc3ccc(cc3)-c3cccc(F)n3)c(Nc3ccccc3)c2C1=O |t:2|,0,0
5353,NC(=O)CN1Cc2ccccc2OC1=O,0,0
5354,C[C@]12N[C@H](Cc3ccccc13)c1ccccc21,0,0
5355,CC(C)OC(=O)Nc1cccc(Cl)c1,0,0
5356,Cc1c(cc(-c2ccccc2)n1CCCN1CCOCC1)C(=O)Nc1cccc(c1)C(F)(F)F,0,0
5357,Fc1cn([C@H]2CCCO2)c(=O)[nH]c1=O,0,0
5358,COc1cc(\C=C(/C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O,0,0
5359,CC(=O)c1ccc2N[C@H]([C@H]3CC=C[C@H]3c2c1)c1cc2OCOc2cc1Br |c:11|,0,0
5360,CC(C)C[C@H](NC(=O)Cn1cc(C(=O)C(F)(F)F)c2cc(NS(=O)(=O)c3ccc(C)cc3)ccc12)C(O)=O,0,0
5361,COc1cc(NC(=O)CCN2CCC(CC2)OC(=O)Nc2ccccc2-c2ccccc2)c(Cl)cc1CNC[C@H](O)c1ccc(O)c2nc(O)ccc12,0,0
5362,CC(C)C(=O)OC[C@@]1(CCl)O[C@H]([C@H](F)[C@@H]1OC(=O)C(C)C)n1ccc(N)nc1=O,0,0
5363,O=C(NNc1ccccc1)c1ccncc1,0,0
5364,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,0,0
